Unnamed: 0,title,longitude,latitude
0,떼시스 강남점,127.02790289972408,37.502967699917825
1,컴포테이블,127.02717379999999,37.5029404
2,이제이베이킹스튜디오,127.0271880997241,37.503896399917814
3,알베르,127.02688116135448,37.50350571199924
4,알베르,127.02809450000001,37.5030689
5,알베르,127.02809449972408,37.503068899917814
6,서울특별시 강남구 봉은사로7길 13,127.027021374926,37.50584525594262
7,스탠다드커피바,127.02770249972409,37.502752999917796
8,클로리스 신논현점,127.0255564,37.5038635
9,트리아농,127.04461139972405,37.5203778999178
10,떼시스 강남점,127.02790289972408,37.502967699917825
11,릴리브,127.02723799972411,37.50249359991781
12,카페스팟 강남역점,127.02790349972409,37.50329439991781
13,빌리엔젤 강남역점,127.0269956,37.50146779999999
14,컨버세이션,127.0240942997241,37.52106149991777
15,커피갤러리,127.02724458466464,37.50108914435594
16,컴포테이블,127.02717379999999,37.5029404
17,미트프레쉬 강남점,127.02672909972411,37.50196509991781
18,TAETEA 강남직영점,127.03074499972408,37.49927959991783
19,릴리브,127.028246969406,37.500370427664976
20,곤트란쉐리에 강남역점,127.02613705716885,37.497685678950866
21,미트프레쉬 강남점,127.02672909972411,37.50196509991781
22,이디야 커피랩,127.03288206311079,37.509878905414645
23,알베르,127.02809450000001,37.5030689
24,카카오프렌즈 강남플래그십스토어,127.02578290000001,37.500918299999995
25,미스터리룸 이스케이프 강남점,127.0271778853212,37.49988089389814
26,가비터,127.02759552229648,37.5032077845898
27,스위트룸강남,127.02746239972409,37.49982859991782
28,그리다꿈 합정점,126.91590265918043,37.54905661375317
29,수수커피,127.02974979972409,37.49705559991783
30,수수커피,127.02974979972409,37.49705559991783
31,코드이스케이프 신논현점,127.02639448328723,37.50271878073614
32,BORN coffee,127.02906797921871,37.49341135749295
33,미즈컨테이너 강남역2호점,127.02746642357587,37.501851045766955
34,에스프레소 퍼블릭,127.0278654997241,37.50287239991781
35,롤이스케이프,127.02358682012205,37.5028924847277
36,발아정신,127.02831971859376,37.49921492784628
37,콩툰 청담점,127.03729901467176,37.52305690863413
38,가비터,127.02787139972408,37.5034161999178
39,더밀가루,127.04911412376556,37.50128084470679
40,강남 카페 :: 뉴코피커피5,127.02719838556982,37.50209296881978
41,힐링616,127.02629685308071,37.50350772749373
42,에나타,127.02632559972409,37.50276379991779
43,알베르,127.02943099986167,37.501719982852094
44,빌리엔젤 강남역점,127.02699559972409,37.5014677999178
45,도로시인호텔,127.0267263997241,37.50330689991781
46,크라프트카페,127.027390102957,37.503003327201036
47,서울특별시 강남구 강남대로84길 15,127.03052752083842,37.49672672993777
48,강남 카카오프렌즈샵,127.02575559972408,37.50111829991781
49,수수커피,127.02926171453804,37.49731505015429
50,타이티 강남직영점,127.02917786945824,37.498417073418544
51,디렉터스커피,127.02654652159828,37.503622393301455
52,가비터,127.02787139972408,37.5034161999178
53,가비터,127.02787140000001,37.503416200000004
54,도로시인호텔,127.0267263997241,37.50330689991781
55,베이커스필드,127.02820929972408,37.50007259991782
56,이제이베이킹스튜디오,127.0271881,37.503896399999995
57,떼시스 강남점,127.02790290000002,37.5029677
58,떼시스 강남점,127.02790290000002,37.5029677
59,커피갤러리,127.02621233822614,37.503369730418896
60,에스프레소 퍼블릭,127.0278654997241,37.50287239991781
61,카카오프렌즈 강남플래그십스토어,127.02578289972408,37.500918299917814
62,미트프레쉬 강남본점,127.0267455,37.501945299999996
63,도로시인호텔,127.0267263997241,37.50330689991781
64,더달달 역삼점,127.02847240000001,37.503213
65,카페슬로우,127.02523599972409,37.50080789991781
66,롱브레드 강남역점,127.02623909972411,37.497959099917814
67,엘가,127.02684990566112,37.502723784393595
68,타히티,127.02917621058077,37.49868473748389
69,타이티 강남직영점,127.03074499972408,37.49927959991783
70,해피레몬플러스 강남역점,127.02762269972408,37.498940499917815
71,BORN coffee,127.02987736647785,37.49422580489894
72,릴리브,127.02723799972411,37.50249359991781
73,꽃을피우고,127.02738899972408,37.501567199917815
74,수수커피,127.02974979972409,37.49705559991783
75,반지카페8gram,127.02697625726046,37.50129073444615
76,릴리브,127.02794840130272,37.501072294630646
77,카카오프렌즈 강남플래그십스토어,127.02578289972408,37.500918299917814
78,도로시인호텔,127.0267263997241,37.50330689991781
79,카카듀 강남점,127.02716879972408,37.50322349991782
80,토끼의지혜,127.01880079972408,37.51070549991779
81,카카듀 강남점,127.02716880000001,37.5032235
82,놀숲 강남역점,127.02766198600716,37.49957984968016
83,떼시스 강남점,127.02790289972408,37.502967699917825
84,가비터,127.0267371364188,37.503871353658354
85,서울특별시 강남구 학동로43길 6,127.03905191675736,37.516428944774546
86,탐앤탐스탐스커버리 강남점,127.02670606437175,37.50374300287945
87,뉴코피커피,127.02674949972408,37.502301899917796
88,수수커피,127.02974979972409,37.49705559991783
89,피아노리브레,127.02862709972408,37.49995329991781
90,커피갤러리,127.0263257438122,37.50326675061028
91,빈브라더스 강남,127.0285744997241,37.499323499917814
92,카페에스투,127.02820638733705,37.498737736466346
93,서울이스케이프룸 강남점,127.0268676617156,37.49871537109333
94,카페413프로젝트,127.03513230562677,37.50190318450648
95,코드이스케이프 강남점,127.02685709972408,37.502497399917814
96,자니로켓 판교아브뉴프랑점,127.11356640000001,37.3972697
97,컴포테이블,127.02717379999999,37.5029404
98,릴리브,127.02723799972411,37.50249359991781
99,카페에스투,127.02839615598428,37.49914410569431
100,컴포테이블,127.02717379972408,37.50294039991782
101,크래프트한스 강남직영점,127.02664665892216,37.499988111620596
102,더달달 역삼점,127.02847239972408,37.503212999917814
