,title,longitude,latitude
0,테일러커피 2호점,126.92698609653428,37.555275283117076
1,Coffee 갈라파고스,126.92085109972426,37.54832289991766
2,서울특별시 마포구 성산동 449,126.903153,37.570417
3,히비,126.92917289972426,37.554621599917645
4,동물보호시민단체카라,126.91378379972429,37.55772279991765
5,몹시,126.92680869789334,37.5555753775783
6,작업실,126.92043145955533,37.54968486979225
7,커피101,126.92651211825739,37.55645950297782
8,피오니,126.92419453394855,37.55352961954367
9,빙고,126.9249946997243,37.552985499917654
10,밀로커피 로스터스,126.92659009972428,37.55703079991765
11,어느좋은날,126.922458,37.547928
12,la douce,126.91858400128736,37.54939084414351
13,이미,126.921932,37.557486
14,달롤홍대점,126.92049949972429,37.55014759991765
15,밀로커피로스터스,126.9266240997243,37.55705579991765
16,카페구석,126.92461879972429,37.55403229991766
17,그리다꿈 홍대점,126.9239244,37.5521643
18,클로리스 홍대점,126.9235484,37.5531287
19,하이카페,126.92164709972428,37.55398329991765
20,홍대북카페 스케치북,126.92034180800881,37.55539000205282
21,카페구석,126.92461879972429,37.55403229991766
22,히비,126.92917289972426,37.554621599917645
23,퍼블리칸 바이츠,126.91756939972427,37.54738679991766
24,클로리스 홍대점,126.92354839972425,37.55312869991766
25,히비,126.9283477229154,37.555933573566
26,카페 스케치북,126.91965759935024,37.55508966181228
27,몹시,126.92668029972428,37.55460129991766
28,빌리엔젤 홍대점,126.92501439972428,37.553349399917664
29,오브젝트 홍대점,126.9191948,37.5492541
30,1984,126.92283589972425,37.55736539991766
31,테일러커피,126.92782088230717,37.5565646224928
32,이미,126.92193199972426,37.55748599991763
33,카바레마키아토,126.92049854797772,37.55003829878817
34,더페이머스램,126.92105499972425,37.55767039991764
35,몹시,126.92668513170986,37.554709484971994
36,서울특별시 마포구 양화로6길 79,126.91867669972427,37.54854119991767
37,데코아 발림,126.92212828229768,37.549873933474586
38,누보,126.9268253,37.5564643
39,망고식스 홍대1호점,126.92236729972427,37.55476799991765
40,안녕낯선사람,126.91690780485231,37.54993395458467
41,돈수백 홍대직영점,126.92449979972429,37.556408499917644
42,카페 드 볼비(De Bowlbi),126.92044279972428,37.54920599991767
43,Cafe In Planet,126.9250549036334,37.55597614867583
44,스타벅스 홍대공원점,126.92334499972425,37.55194809991766
45,ZOMBIE COFFEE,126.9230654116384,37.55101538700556
46,슬로우브릭,126.91976539972428,37.549687699917655
47,반지대학 홍대본점,126.91862968546634,37.55186006204895
48,카페부라노,126.92120526717996,37.55673613015385
49,오스피어,126.92454029972428,37.55545989991764
50,마켓밤삼킨별,126.92437572371827,37.556244062817974
51,미트프레쉬,126.92258849972427,37.552201999917656
52,미트프레시,126.92258849972427,37.552201999917656
53,마르코 카페,126.91650236551601,37.54969362026286
54,홍대앞커피가게,129.0296112997515,35.09923389992019
55,카페 무아,126.92229539972426,37.55192469991766
56,마켓밤삼킨별,126.92614849972428,37.55538739991764
57,히비,126.92917289972426,37.554621599917645
58,코코브루니 홍대점,126.924439,37.556651
59,카페꼼마2페이지,126.92516519972426,37.55844399991766
60,허밍벨라,126.91994729972427,37.55032859991766
61,Cafe the GL,126.92078659449078,37.55303124882706
62,에반스빌,126.922184,37.548302
63,미트프레시,126.92258849972427,37.552201999917656
64,웃사브,126.92234499972426,37.549155999917666
65,서울특별시 마포구 서교동 338-46,126.92553994222092,37.55295721876754
66,바빈스커피 홍대점,126.92041599972427,37.54893009991766
67,알로하제니,126.922946,37.560212
68,하카타나카,126.923673,37.555008
69,Love it Or Taste it,126.9225610952641,37.556728433111964
70,카페데코믹스 홍대점,126.92227809972428,37.55352539991765
71,더브릿지합정,126.91844659972428,37.54986759991767
72,카페슬로비 홍대점,126.92357628393945,37.55621783634929
73,한잔차차 상수점,126.92299124611442,37.54669992795398
74,상상다방애견카페,126.9225812997243,37.55172259991766
75,낙랑파라,126.92535739972428,37.55999449991764
76,할리스커피 홍대점,126.92410499972428,37.55315399991765
77,쇼콜라윰,126.92278001541474,37.55244540987981
78,EGO,126.91555869972429,37.54938849991765
79,띵크테이블,126.9228324997243,37.551490499917655
80,라망두스,126.92627200858425,37.55545981095488
81,피오니,126.92447418582366,37.55323353860574
82,카페부라노,126.92081949972425,37.55684239991765
83,미즈컨테이너 서교점,126.9240238,37.5516177
84,핸인핸버거,126.92927,37.5537789
85,봄날,126.9258625,37.5556917
86,옵스 인천롯데점,126.701306,37.447412
87,코만스,126.9208953,37.5499753
88,어쩌다가게동교,126.9250809997243,37.55995299991764
89,퍼스트펭귄카페,126.91850299972427,37.552207999917655
90,홍대 미스테리룸 이스케이프,126.92333457063032,37.54990298736267
91,친구네다락방,126.92161529972427,37.55027369991766
92,소복 홍대 본점,126.92124489972427,37.55005689991766
93,떡이조아,126.92720209972428,37.55519579991765
94,미트프레시,126.92258849972427,37.552201999917656
95,딩굴딩굴 알타미라,126.92916517518854,37.55572060963882
96,Blanc,126.926291,37.55839
97,마망갸또홍대점,126.91958119972428,37.55044509991765
98,심리치유카페멘토,126.92184509972427,37.55210109991766
99,홍대반지카페,126.92128199972429,37.55210969991766
100,홍대반지카페,126.92128199972429,37.55210969991766
101,정원이 있는 국민책방,126.92665654127423,37.5515964771169
102,디아,126.92829289972427,37.55538529991765
103,미홍 합정역메세나폴리스점,126.9133956,37.5505861
104,미트프레시,126.9222684560687,37.55259702693617
105,cafe mono,126.92735389972428,37.55445129991766
106,서울특별시 마포구 서교동 373-9,126.91755869972428,37.55190439991765
107,당고집,126.91910940208479,37.54776323652824
108,빌리프커피로스터스,126.91401298074206,37.551689055675396
