Unnamed: 0,title,longitude,latitude
0,헬카페 로스터즈,126.9969842,37.5303159
1,안도,126.99815669972412,37.53468419991773
2,챔프커피 제2작업실,126.99282099999999,37.532508299999996
3,씨스루,126.98865938888305,37.536251494124315
4,PLANT,126.99419799972412,37.53313959991774
5,러블리숑숑,126.99057773343166,37.53333321431706
6,BNHR,126.98771940000002,37.535284999999995
7,사유,127.0019389,37.5380524
8,탄탈라이즈,126.99266159999999,37.5338336
9,탄탈라이즈,126.99266159999999,37.5338336
10,앤트러사이트 한남점,127.00016399972414,37.536114899917735
11,스노잉 이태원경리단길점,126.9883975,37.5374167
12,키에리,126.9932263,37.5333238
13,앤트러사이트 한남점,127.00016399999998,37.536114899999994
14,이로공작,126.9870942,37.5453619
15,은유다방,126.99100449999999,37.541594700000005
16,BNHR,126.98771940000002,37.535284999999995
17,LONER,126.9929807,37.541721200000005
18,코니크,126.9912249,37.533204600000005
19,마피아디저트 이태원점,126.98863300000001,37.535525899999996
20,LONER,126.9929807,37.541721200000005
21,피에,127.00130059972412,37.53636289991773
22,씨스루,126.98861550000001,37.5360485
23,마피아디저트 이태원점,126.98863300000001,37.535525899999996
24,BNHR,126.98771940000002,37.535284999999995
25,로렘입숨,127.001024,37.535375200000004
26,챔프커피 제2작업실,126.99282099999999,37.532508299999996
27,The Mi Three,126.98757820000002,37.534760799999994
28,탄탈라이즈,126.99266159972414,37.53383359991774
29,키에리,126.9932263,37.5333238
30,챔프커피 제2작업실,126.99282099999999,37.532508299999996
31,크라우드커피,126.9900466,37.5409385
32,카페세렝게티,126.9919223,37.541967799999995
33,탄탈라이즈,126.99266159999999,37.5338336
34,로디네,126.9911392,37.5356234
35,러블리숑숑,126.99109909972414,37.533227299917726
36,Dan&Chung,126.98836319972416,37.534556899917725
37,로디네,126.99113919972416,37.53562339991772
38,마피아디저트 이태원점,126.98863299972412,37.535525899917744
39,테라로사 한남점,126.9996107,37.5345572
40,FILL UP COFFEE,126.9890371,37.533635
41,몽상클레르,126.9946622,37.532897399999996
42,앤드하리 한남,127.00076240000001,37.536325299999994
43,테이프,126.9908413,37.5334165
44,앤드커피랩,127.0009963,37.535251200000005
45,미술소품,126.98995549972412,37.54071149991771
46,투더디프런트 이태원점,126.99519659972414,37.53499179991773
47,쉼,126.98821809999998,37.5345849
48,카페미주리,126.9879301,37.537009999999995
49,챔프커피 제2작업실,126.99282099999999,37.532508299999996
50,이코복스커피 이태원점,126.9920908,37.5350624
51,파치드 서울,126.98856070000001,37.5351841
52,말카,126.9920242,37.5395182
53,몽샹82,126.98712900000001,37.538128799999996
54,찬스브로스,126.98695829999998,37.537577299999995
55,챔프커피 제1작업실,127.001769,37.531248600000005
56,마피아디저트 이태원점,126.98863300000001,37.535525899999996
57,보니스피자펍,126.98692449972415,37.541198699917715
58,달보드레,126.98743529972414,37.537244899917724
59,파치드 서울,126.98856070000001,37.5351841
60,오지힐,126.9905905,37.539367299999995
61,LONER,126.9929807,37.541721200000005
62,BNHR,126.98771940000002,37.535284999999995
63,피피서울,126.9930848,37.5425287
64,오리올,126.98406909999999,37.5473795
65,챔프커피 제2작업실,126.99282099999999,37.532508299999996
66,앤드커피랩,127.0009963,37.535251200000005
67,챔프커피 제2작업실,126.99282099999999,37.532508299999996
68,헬카페 로스터즈,126.9969842,37.5303159
69,카페미주리,126.9879301,37.537009999999995
70,몽샹82 본점,126.98712900000001,37.538128799999996
71,로즈베이커리,127.00126589999999,37.538199600000006
72,말카,126.9920242,37.5395182
73,토루네말차가게,127.0006824,37.5356278
74,찬스브로스 2호점,126.9875879,37.5347443
75,로렘입숨,127.001024,37.535375200000004
76,5extracts,126.9977135,37.53457120000001
77,씨스루,126.98861550000001,37.5360485
78,마피아디저트,126.98854070000002,37.535481
79,샵3239,126.99073179999999,37.5330886
80,오아시스 한남점,126.9979909,37.5365238
81,챔프커피 제2작업실,126.99282099999999,37.532508299999996
82,마피아디저트 이태원점,126.98863300000001,37.535525899999996
83,일레븐시스,126.9923976,37.5335222
84,앤드하리 한남,127.0007564,37.5363352
85,챔프커피 제2작업실,126.99282099999999,37.532508299999996
86,코니크,126.9912249,37.533204600000005
87,탄탈라이즈,126.99266159999999,37.5338336
88,탄탈라이즈,126.99266159999999,37.5338336
89,앤트러사이트 한남점,127.00016399999998,37.536114899999994
90,이코복스커피 이태원점,126.9920908,37.5350624
91,챔프커피 제2작업실,126.99282099999999,37.532508299999996
92,아이미마인,126.9912438,37.539543200000004
93,10000LAB X NAMIB,126.9865514,37.5405086
94,아러바우트,127.0008625,37.533334499999995
95,챔프커피 제2작업실,126.99282099999999,37.532508299999996
96,Dan&amp;Chung,126.9883632,37.5345569
97,카페드펠리시티,126.99602229972412,37.54056869991773
98,꾸까 이태원점,126.98860590000001,37.536606299999995
99,안도,126.99815670000001,37.5346842
100,로렘입숨,127.001024,37.535375200000004
101,탄탈라이즈,126.99266159999999,37.5338336
102,LONER,126.9929807,37.541721200000005
103,r.about 아러바우트,127.0008625,37.533334499999995
104,러블리숑숑,126.99109909999999,37.5332273
105,조이의 공간,126.9884747,37.5374831
106,피에,127.00130060000001,37.53636289999999
107,패션5,127.00201770000001,37.538777
108,소월38,126.9902986,37.5432558
109,스노잉 이태원경리단길점,126.9883975,37.5374167
110,마이스윗,126.9920108,37.5340737
111,키에리,126.9932263,37.5333238
112,그레트힐란,126.993247,37.54007070000001
113,씨스루,126.98861550000001,37.5360485
114,BNHR,126.98771940000002,37.535284999999995
115,비컴 카페,127.0007055,37.5359241
