Unnamed: 0,title,longitude,latitude
0,오지힐,126.9905887,37.539384000000005
1,썬댄스플레이스,126.99135999972415,37.542733899917714
2,키에리,126.9932263,37.5333238
3,탄탈라이즈,126.99266159999999,37.5338336
4,탄탈라이즈,126.99266159999999,37.5338336
5,카페알케미,127.0872482,37.4912494
6,챔프커피 제2작업실,126.99282099999999,37.532508299999996
7,마피아디저트 이태원점,126.98863300000001,37.535525899999996
8,파치드 서울,126.98856070000001,37.5351841
9,파치드 서울,126.98856070000001,37.5351841
10,저스트뉴욕베이글,126.99220359999998,37.5339607
11,꽁티드툴레아,126.99089380000001,37.5413924
12,파치드서울,126.98802867576003,37.53519080810706
13,탄탈라이즈,126.99266159999999,37.5338336
14,파치드 서울,126.98856070000001,37.5351841
15,챔프커피 제2작업실,126.99282099999999,37.532508299999996
16,탄탈라이즈,126.99266159999999,37.5338336
17,앤트러사이트 한남점,127.00016399999998,37.536114899999994
18,마피아디저트 이태원점,126.98863299972412,37.535525899917744
19,파치드 서울,126.98856070000001,37.5351841
20,샵3239,126.99073179999999,37.5330886
21,마이스윗,126.9920108,37.5340737
22,벨루스,127.0020861,37.537520799999996
23,몽상클레르,126.9946622,37.532897399999996
24,패션5,127.00214380000001,37.5386461
25,로렘입숨,127.001024,37.535375200000004
26,파치드 서울,126.98856070000001,37.5351841
27,코니크,126.9912249,37.533204600000005
28,키에리,126.9932263,37.5333238
29,수,126.99008899999998,37.533469000000004
30,화이트베일,126.99377240000001,37.5342753
31,크라우드커피,126.9900466,37.5409385
32,케르반,126.99655320000001,37.5332816
33,카페세렝게티,126.9919223,37.541967799999995
34,Dan&amp;Chung,126.9883632,37.5345569
35,헬카페 로스터즈,126.9969842,37.5303159
36,챔프커피 제2작업실,126.99282099999999,37.532508299999996
37,말카,126.9920242,37.5395182
38,몽상클레르,126.9946622,37.532897399999996
39,탄탈라이즈,126.99266159999999,37.5338336
40,소월38,126.9902986,37.5432558
41,헬카페 로스터즈,126.9969842,37.5303159
42,저스트뉴욕베이글,126.99220359999998,37.5339607
43,드도트,126.98805420000001,37.5431984
44,코니크,126.9912249,37.533204600000005
45,챔프커피 제2작업실,126.99282099999999,37.532508299999996
46,탄탈라이즈,126.99266159972414,37.53383359991774
47,same,126.9970831,37.533668799999994
48,챔프커피 제2작업실,126.99320178471443,37.53310482729113
49,찬스브로스,126.98713506691534,37.53738427717681
50,챔프커피 제2작업실,126.99282099999999,37.532508299999996
51,챔프커피 제2작업실,126.99282099999999,37.532508299999996
52,로렘입숨,127.001024,37.535375200000004
53,챔프커피 제2작업실,126.99451504281132,37.53305637467953
54,로디네,126.9911828,37.5354798
55,아러바우트 한남점,127.0008625,37.533334499999995
56,탄탈라이즈,126.99266159999999,37.5338336
57,앤트러사이트 한남점,127.00016399999998,37.536114899999994
58,벨루스,127.0020861,37.537520799999996
59,코니크,126.9912249,37.533204600000005
60,마피아디저트 이태원점,126.98863299972412,37.535525899917744
61,키에리,126.9932263,37.5333238
62,파치드 서울,126.98856070000001,37.5351841
63,원인어밀리언,127.00194889972414,37.53697539991775
64,마피아디저트 이태원점,126.98863299972412,37.535525899917744
65,벨루스,127.0020861,37.537520799999996
66,벨루스,127.0020861,37.537520799999996
67,카페세렝게티,126.9919223,37.541967799999995
68,빌리엔젤 이태원점,126.99740600000001,37.534562799999996
69,해크니,126.9873077,37.541538700000004
70,저스트뉴욕베이글,126.99220359999998,37.5339607
71,빌리엔젤 이태원점,126.99739550000001,37.534577399999996
72,썬댄스플레이스,126.99135999972415,37.542733899917714
73,러블리숑숑,126.99114420000001,37.5332435
74,파치드 서울,126.9885491302483,37.53537677532829
75,글라스하우스,128.560059,38.260594700000006
76,마피아디저트 이태원점,126.98863300000001,37.535525899999996
77,BNHR,126.98771940000002,37.535284999999995
78,글래머러스펭귄,126.99965049999999,37.5371497
79,탄탈라이즈,126.99266159999999,37.5338336
80,파치드 서울,126.98856070000001,37.5351841
81,모어댄레스,126.99978868917708,37.53695837715941
82,탄탈라이즈,126.99266159999999,37.5338336
83,파치드 서울,126.98856070000001,37.5351841
84,안도,126.99815670000001,37.5346842
85,올프리마,126.99925079999998,37.537802
86,그레트힐란,126.993247,37.54007070000001
87,스노잉 이태원경리단길점,126.9883975,37.5374167
88,크라우드커피로스터스,126.99004359999999,37.5409523
89,어그로빌리지,126.991019,37.5354729
90,탄탈라이즈,126.99266159999999,37.5338336
91,업사이드커피,126.9842983,37.54359470000001
92,꽁티드툴레아 한남점,126.99902759972416,37.53607169991773
93,파치드 서울,126.98856070000001,37.5351841
94,파치드 서울,126.98856070000001,37.5351841
95,BNHR,126.98771939972414,37.535284999917735
96,말리커피 이태원점,126.9930055,37.5342414
97,몽상클레르,126.9946622,37.532897399999996
98,탄탈라이즈,126.99266159999999,37.5338336
99,원인어밀리언,127.0019489,37.536975399999996
100,탄탈라이즈,126.99266159999999,37.5338336
101,탄탈라이즈,126.99266159972414,37.53383359991774
102,라인프렌즈 플래그십 스토어 이태원점,126.9961625,37.5344752
103,저스트뉴욕베이글,126.99220359999998,37.5339607
104,테이프,126.99119882470809,37.53410306855787
105,저스트뉴욕베이글,126.99220359972414,37.53396069991773
106,오지힐,126.9905887,37.539384000000005
107,꾸까 이태원점,126.98860590000001,37.536606299999995
108,앤트러사이트 한남점,127.00016399999998,37.536114899999994
109,코니크,126.9912249,37.533204600000005
110,스페이스 신선,127.001228,37.537361700000005
111,카페미주리,126.9879301,37.537009999999995
112,테이크아웃드로잉,126.987374,37.539291299999995
