,title,longitude,latitude
0,꽃을피우고,127.027357,37.501552
1,클로리스 신논현점,127.02555609972408,37.5038638999178
2,알베르,127.028088,37.5031692
3,카페마마스 강남역지점,127.02669579245178,37.49682807181867
4,로드빌,127.03332425103747,37.49217907024909
5,카페베네 강남대로점,127.02575799972409,37.50090399991782
6,알베르,127.02745551857834,37.502995413427804
7,엘가,127.02746207628732,37.503163724925365
8,더바나나앤코,127.02718759972409,37.5025638999178
9,할리스커피강남역점,127.0278499997241,37.498600999917805
10,테이플,127.027429,37.503328
11,공차 강남교보타워점,127.02383199972408,37.5027559999178
12,폴바셋 파미에스테이션점,127.00489989972414,37.50333919991779
13,클로리스 신논현점,127.02555609972408,37.5038638999178
14,카페마마스 강남역지점,127.0254329997241,37.496155999917825
15,배스킨라빈스 FAVORITE D점,127.02671929972408,37.500537499917826
16,아티제 선릉대치타워점,127.0535677,37.505435
17,뉴코피커피,127.02671359972409,37.502353799917806
18,카카듀 강남점,127.0271688,37.5032235
19,더달달,127.0284724,37.503213
20,해피레몬플러스 강남역점,127.02762269972408,37.498940499917815
21,밀크카우 강남점,127.02688663018861,37.50201316233308
22,알베르,127.02808799972408,37.503169199917814
23,TAETEA 대익보이차 직영점,127.03074499972408,37.49927959991783
24,머레이베이글,127.02533069699007,37.500293663586895
25,망고식스 강남대로점,127.02565699972408,37.5028519999178
26,빈스플,127.0272757997241,37.50261069991781
27,카페무라노,127.02619682971994,37.503865750646206
28,TAETEA 대익보이차 직영점,127.03172681080295,37.497859348666594
29,알베르,127.02664702104923,37.50382142587932
30,알베르,127.02818894459996,37.50151110382622
31,브라운홀릭,127.02861929972408,37.50108109991781
32,미트프레쉬 강남본점,127.0267454997241,37.501945299917814
33,알베르,127.02808799972408,37.503169199917814
34,알베르,127.028088,37.5031692
35,카페무라노,127.02622389972409,37.5031627999178
36,밀크카우 강남점,127.02725385671228,37.50029303785265
37,힐링616,127.02763259972409,37.50339589991781
38,건축하는카페,127.0273137492401,37.49762723409168
39,빈스플,127.0272757997241,37.50261069991781
40,카페무라노,127.02622389972409,37.5031627999178
41,설빙 강남역점,127.0270101997241,37.50189479991781
42,머레이베이글,127.02518179972408,37.500581499917814
43,힐링616,127.02763259972409,37.50339589991781
44,강남밀면,127.02653669972408,37.50241739991782
45,커피스튜디오,127.02792279972408,37.502980099917814
46,카페무라노,127.02652592937729,37.50281248120955
47,카페마마스 강남역지점,127.02627756707416,37.496772313904714
48,카푸치노스트립,127.02634363226777,37.50276740344179
49,해피레몬플러스 강남역점,127.02762269972408,37.498940499917815
50,해피레몬플러스 강남역점,127.02762269972408,37.498940499917815
51,커피스튜디오,127.02792279972408,37.502980099917814
52,노보텔앰배서더 강남,127.0290188997241,37.505362199917805
53,브라운홀릭,127.02861929972408,37.50108109991781
54,커피갤러리,127.02716158357057,37.501692722305684
55,소울펫,127.03852419972407,37.50457199991782
56,머레이베이글,127.02624501150392,37.50062182302587
57,커피스튜디오,127.02768639284024,37.50099616651709
58,뉴코피커피,127.02655578049027,37.502263031670765
59,클로리스 신논현점,127.02555609972408,37.5038638999178
60,클로리스 신논현점,127.02555609972408,37.5038638999178
61,오설록티하우스 강남점,127.028122,37.4959675
62,카카듀 강남점,127.0271688,37.5032235
63,커피스튜디오,127.02792279972408,37.502980099917814
64,이지스터디,127.02858227379595,37.49884361355316
65,클로리스 신논현점,127.02622903807777,37.501216607615625
66,머레이베이글,127.02531824266765,37.500473885247395
67,아그레아블,127.02986949203645,37.495573647810865
68,알베르,127.02808799972408,37.503169199917814
69,커피니 강남교보타워점,127.0236346997241,37.50345669991782
70,더달달,127.02768135710498,37.50306562234344
71,커피스튜디오,127.02890833750504,37.5009830187101
72,에스프레소 퍼블릭,127.0278654997241,37.50287239991781
73,라나이카페 강남점,127.02758729972408,37.50266299991781
74,에나타,127.02632559972409,37.502763799917794
75,라나이카페 강남점,127.02758729972408,37.50266299991781
76,커피브러리 강남3호점,127.02509449972408,37.501002999917816
77,카페파스타 역삼점,127.03106485458581,37.4965860179147
78,카카듀 강남점,127.027169,37.503223
79,알베르,127.02808799972408,37.503169199917814
80,배스킨라빈스 FAVORITE D점,127.02527657668338,37.499684433848635
81,CNN Cafe 강남센터점,127.02768489972408,37.49927659991781
82,서울특별시 강남구 역삼동 718-31,127.04017747290725,37.50060833808459
83,테이크어반,127.0247466997241,37.50487599991781
84,밀크카우 강남점,127.0269927997241,37.50222089991781
85,커피스튜디오,127.02755029306087,37.50104970378311
86,더달달,127.02847239972408,37.50321299991781
87,브라운홀릭,127.02861929972408,37.50108109991781
88,빈스플,127.02661950322243,37.50262609887766
89,클로리스 신논현점,127.025556,37.503864
90,롤링핀 압구정지점,127.02683089972409,37.525981199917766
91,아그레아블,127.031106,37.493217
92,빈로이 1호점,127.02518,37.49547
93,카페베네 강남대로점,127.025920816401,37.50109844551797
94,메이아일랜드,127.02733399972409,37.500151999917804
95,비블레스,127.05996933227289,37.509523347844855
96,카페마마스 강남역지점,127.02553395702417,37.49629160931338
97,서가앤쿡 서울강남CGV점,127.027977,37.502663
98,뉴코피커피,127.0267136,37.5023538
99,달콤커피 논현점,127.0230771997241,37.5062651999178
100,머레이베이글,127.02571876447497,37.49975440712688
101,더바나나앤코,127.02600575480336,37.50338841309571
102,힐링616,127.02763259972409,37.50339589991781
103,행운의 네잎클로바를 찾아서~,127.03043399972408,37.566573199917684
104,빈스플,127.0272757997241,37.50261069991781
105,팥고당,127.03200109972407,37.49535449991782
106,에스프레소 퍼블릭,127.0278654997241,37.50287239991781
107,카푸치노스트립,127.02810338629139,37.49999826237144
108,연도사힐링카페,127.0396319950324,37.52756782059241
